Epoch,Score
0,0.7438162544169611
1,0.7429328621908127
2,0.7473498233215548
3,0.7924028268551236
4,0.818904593639576
5,0.8180212014134276
6,0.8180212014134276
7,0.818904593639576
8,0.8197879858657244
9,0.818904593639576
10,0.8171378091872792
11,0.8206713780918727
12,0.8215547703180212
13,0.8215547703180212
14,0.818904593639576
15,0.8215547703180212
16,0.8224381625441696
17,0.8206713780918727
18,0.8206713780918727
19,0.8224381625441696
